Video_Title,Video_PublishDate,Video_Views,Video_Likes,Video_Comments
Frankie Cosmos – Outside with the Cuties (cover w/ mxmtoon),2019-06-02T15:40:34Z,185144,20207,1392
It's been a year,2019-05-15T02:25:21Z,174675,19279,1337
Haha Look At My Trees,2019-05-05T18:00:01Z,67427,9382,966
Making Paper Planes For My Cat Because I Love Him,2019-04-21T18:00:00Z,139534,17267,1146
TAHA SAVES THE DAY,2019-04-12T18:00:01Z,40020,5099,495
RIP SIMI (CLICKBAIT),2019-04-11T18:00:00Z,40287,5171,293
GOOD BOY,2019-04-10T18:00:03Z,55067,6517,518
BAD SCOTTISH ACCENTS,2019-04-09T18:00:04Z,47378,5493,407
HANDSOME BOY BUYS TURTLENECK,2019-04-08T18:00:01Z,79889,9672,671
MAKING A GAY CHARMANDER AT THE BUILD-A-BEAR WORKSHOP,2019-04-07T18:00:00Z,146828,17639,1093
REVISITING MY FIRST VENUE,2019-04-06T18:00:03Z,52045,7013,586
NERVOUS BELLIES IN BRIGHTON,2019-04-05T18:00:06Z,70576,9651,659
Cavetown - Hug All Ur Friends [Official Music Video],2019-03-28T04:02:46Z,4889165,155749,13018
Somebody's Baby by Jackson Browne - Sidney Gish Cover (Official Audio) | Animal Kingdom,2019-03-28T04:00:54Z,80980,4840,307
Devil Town (Live),2019-03-15T19:59:34Z,1797222,92094,3937
Self Control by Frank Ocean - Cavetown Cover (Official Audio) | Animal Kingdom,2019-02-28T05:20:14Z,203940,11313,827
hh by Mario Golf (Official Video) | Animal Kingdom,2019-02-28T05:19:02Z,795135,10501,1204
August 2019 European Tour!,2019-02-27T08:00:02Z,25332,3578,460
Answering Your Questions!,2019-02-25T02:07:29Z,195543,21211,1722
Packing Your Merch Orders!,2019-02-03T19:00:00Z,54425,7115,713
Advice by Cavetown ft. Sam Goater (Official Audio) | Animal Kingdom,2019-01-29T05:07:55Z,516003,16025,1118
Noise in my Head by spookyghostboy (Official Audio) | Animal Kingdom,2019-01-29T05:06:56Z,147652,6712,453
Advice by Cavetown (Acoustic) | Animal Kingdom,2019-01-29T05:06:23Z,320526,13861,947
Kevin Devine - Only Yourself (Official Audio) | Devinyl Splits No. 11,2019-01-23T18:59:47Z,44066,3718,304
Cavetown – Green [Official Music Video],2019-01-16T19:00:02Z,6405908,198548,12987
Printing my own merch!,2019-01-13T19:00:03Z,104459,13818,1229
Cavetown - Devil Town (Official Audio) | Devinyl Splits No. 11,2019-01-09T18:59:30Z,561572,26615,2232
Citrus Summer Tour w/ Chloe Moriondo!,2019-01-07T15:00:10Z,41584,6636,641
Cavetown – Banana Bread (Live),2018-12-30T19:00:02Z,199087,14807,1246
Boys Will Be Bugs (Acoustic version w/ Chloe Moriondo),2018-12-25T06:19:14Z,3926287,230044,10502
Cavetown – Juliet (Live),2018-12-16T20:26:47Z,748941,44515,2064
Boys Will Be Bugs by Cavetown (Official Audio) | Animal Kingdom,2018-12-11T05:15:54Z,24897687,408056,25001
Cavetown – Fool (Live),2018-12-01T19:00:02Z,689108,42131,2047
Joji – Slow Dancing in the Dark (Cover),2018-11-24T19:00:02Z,3205194,176429,5514
Juliet by Cavetown (Official Audio) | Animal Kingdom,2018-11-16T05:01:17Z,11451006,237625,6895
Lullaby by Simi (Official Audio) | Animal Kingdom,2018-11-16T05:00:44Z,143106,6068,231
Lullaby (Acoustic Version) by Cavetown + Simi | Animal Kingdom,2018-11-16T05:00:12Z,86819,6567,415
Cavemail Episode 16 – CHECK OUT THIS DOG,2018-10-17T22:22:19Z,51074,6409,665
Fig announces some more shows (Europe 2019),2018-10-10T08:00:04Z,30356,4996,610
How old do I have to be to pierce my ear in America,2018-09-30T18:12:00Z,74194,8855,702
My first US shows!! (Cavetown Tour Diary),2018-09-30T18:01:37Z,53769,6245,623
Happy 1st Birthday Fig!,2018-09-18T18:00:03Z,103928,15481,1517
I'm coming back to the US (February 2019),2018-09-17T17:15:00Z,23505,3162,650
Being Aro Is Fine (Advice #5),2018-09-15T22:37:06Z,846149,76962,4061
I got some tattoos,2018-08-21T20:30:01Z,211569,26096,1768
Sidney Gish – Impostor Syndrome (Cover),2018-07-26T22:53:42Z,294774,16619,1082
Some deep things (Advice #4),2018-07-15T18:00:01Z,200734,20674,2973
Teaching my cat tricks,2018-07-08T18:00:02Z,212614,27800,2190
Cavemail Episode 15 – Gifts from my UK tour!,2018-07-01T18:00:01Z,73724,7281,656
"Cavetown – ""Dear"" (Official Audio)",2018-06-29T13:16:53Z,818749,19546,909
"Cavetown – ""Talk To Me"" (Official Audio)",2018-06-29T13:16:52Z,3412378,90415,2858
"Cavetown – ""Banana Bread"" (Official Audio)",2018-06-29T13:16:52Z,1597268,28163,1224
UK & US WINTER TOUR,2018-06-27T18:57:53Z,30087,4523,793
Just Add Water (Official Lyric Video),2018-06-24T18:00:00Z,2232848,51312,2516
Green (Acoustic Version),2018-06-17T18:00:04Z,1082467,53122,4167
Alex G – Brite Boy (Cover),2018-06-10T18:00:06Z,93319,7280,575
Cavemail Episode 14 – Woah!,2018-06-03T18:00:00Z,135811,13612,1129
My Bedroom Studio,2018-05-13T18:00:01Z,754953,43099,1385
Talk To Me (Original Song),2018-05-06T17:59:58Z,3595473,119798,5016
Talk to Me (Original Song),2018-05-02T14:20:46Z,22631,1059,34
Post Malone – Stay (Cover),2018-05-01T22:29:13Z,2224588,72656,2881
Drinking chocolate milk & answering questions,2018-04-29T18:00:06Z,494024,42798,2641
Dog Reviews 2,2018-04-22T18:00:04Z,164950,17367,1117
Cavetown – Pigeon (Official Music Video),2018-04-15T18:00:04Z,4048998,106055,5653
Cavemail Episode 13 – Letters & Advice on Stage Fright,2018-04-08T18:00:03Z,51288,5115,350
Rex Orange County – Best Friend (Cover),2018-04-01T18:00:04Z,997063,53782,2209
American Pleasure Club – all the lonely nights in your life (w/ Chloe),2018-03-25T17:00:03Z,1621439,75342,4620
The Cavetown Archives (Part 2),2018-03-18T19:00:02Z,381708,28164,2811
Cavemail Episode 12 – Wholesome Russian Letters,2018-03-11T19:00:00Z,97515,9856,803
Just Add Water (Original),2018-03-04T19:00:01Z,719704,28828,1681
I got a kitten! + UK tour announcement,2018-02-26T10:00:05Z,87105,10206,947
Alex G – Sarah (Cover),2018-02-25T19:00:01Z,129229,8184,415
Cavemail Episode 11 – Valentines Flowers!,2018-02-18T19:00:01Z,91992,9532,951
Music I Like,2018-02-11T19:00:05Z,148648,17324,1674
London show! Tickets available now!!,2018-02-07T10:00:03Z,15984,1662,262
Drew Monson – To Hold Amber (Cover),2018-02-04T19:00:00Z,362434,16475,1299
"Cavetown – ""Lemon Boy"" (Official Audio)",2018-01-28T22:04:46Z,1099746,22373,868
"Cavetown – ""Green"" (Official Audio)",2018-01-28T22:04:46Z,722777,14346,669
"Cavetown – ""Pigeon"" (Official Audio)",2018-01-28T22:04:46Z,750698,15048,522
"Cavetown – ""I'll Make Cereal"" (Official Audio)",2018-01-28T22:04:46Z,916989,14428,712
"Cavetown – ""888"" (Official Audio)",2018-01-28T22:04:46Z,2272257,30224,1150
"Cavetown – ""Fool"" (Official Audio)",2018-01-28T22:04:46Z,5662706,99142,2547
"Cavetown – ""Taking Care of Things"" (Official Audio)",2018-01-28T22:04:46Z,670255,13382,481
"Cavetown – ""Poison"" (Official Audio)",2018-01-28T22:04:46Z,741335,14293,401
"Cavetown – ""Another One of Those Days"" (Official Audio)",2018-01-28T22:04:46Z,1212727,24560,834
"Cavetown – ""Big Bowl in the Sky"" (Official Audio)",2018-01-28T22:04:46Z,584812,12112,953
"Cavetown – ""It's U"" (Official Audio)",2018-01-28T22:04:46Z,1643584,28751,811
"Cavetown – ""10 Feet Tall"" (Official Audio)",2018-01-28T22:04:46Z,875003,13957,490
Grace Vanderwaal – So Much More Than This (Cover),2018-01-28T19:00:03Z,637002,33503,1899
Cavemail Episode 10 – Cow,2018-01-21T19:00:01Z,64935,6596,563
Joji – Will He (Cover),2018-01-14T19:00:03Z,738904,35659,1693
This is Home (Original Song),2018-01-07T19:00:00Z,7955913,424072,23539
MY ALBUM IS OUT NOW RIGHT NOW,2018-01-01T00:03:20Z,55105,8477,1715
My Mum Reviews Memes,2017-12-31T19:00:05Z,641165,60530,5515
What I've learnt from owning a chameleon,2017-12-17T19:00:00Z,187169,19762,1221
Lemon Boy: Behind the Scenes,2017-12-15T17:00:07Z,265170,33103,972
Cavetown – Lemon Boy [Official Music Video],2017-12-15T17:00:00Z,26996842,673916,25298
Lemon Boy: Music Video Trailer,2017-12-05T16:00:03Z,65359,6206,422
Joji – Demons (Cover),2017-11-26T19:00:02Z,2449025,90486,2919
7 Chapters of Mythicality,2017-11-19T19:00:01Z,144254,13975,929
Brand New – Can't Get It Out (Acoustic Cover),2017-11-12T19:00:00Z,133323,6906,404
Cavemail Episode 9 – Sparkly Boys! (Re-upload),2017-11-02T21:42:46Z,56888,4061,228
Having fun with GhostbustersVHS,2017-10-24T19:43:58Z,28254,2093,92
PSA from the Ginger Kid in Magic School Bus,2017-10-15T17:00:00Z,48143,4035,154
Cavemail Episode 8 – LEMON SOCKS,2017-10-11T23:27:58Z,58628,4834,340
Drop The Guillotine – Peach Pit (Acoustic Cover),2017-10-08T01:54:55Z,391816,17078,829
Cavemail Episode 7 – With Celebrity Guest Simon the Snake,2017-09-25T08:14:48Z,44799,3968,324
Alex G – Bobby (w/ Conan Gray),2017-09-20T07:37:40Z,529991,45468,2660
I Know A Place – Conan Gray (Ukulele Cover),2017-08-28T15:21:58Z,1505281,46658,1715
A Fun House Gig with Mother & Ghostbusters VHS,2017-07-20T15:37:24Z,52727,4029,439
Dave's Song – Whitney (Acoustic cover ft. Sam Goater),2017-07-11T23:56:23Z,161803,8368,514
Cavemail Episode 6 – Lots of Screaming Frogs,2017-06-27T22:43:07Z,60382,5384,450
Another Garbage Time,2017-06-25T18:03:17Z,27214,1933,106
The Cavetown Archives (Part 1),2017-06-09T21:42:35Z,499146,36410,3265
Garbage Time,2017-06-04T17:42:06Z,31438,2333,98
Post Malone - Congratulations (Acoustic cover),2017-05-29T16:06:04Z,399123,18480,976
Devil town V.2,2017-05-24T22:13:14Z,1109308,54993,2461
1st Youtube Livestream,2017-05-14T17:44:25Z,36792,2928,163
Exciting announcement!,2017-05-10T20:09:14Z,27396,3396,367
cavetown Live: Cambridge Band Competition Finals at the Junction,2017-05-06T21:21:44Z,101392,6850,545
spookyghostboy - Just Fine (cavetown cover),2017-04-30T17:54:18Z,87517,6579,468
Cavemail Episode 5  (Trying and failing to speak u guys' languages),2017-04-28T09:18:20Z,49328,3755,388
Neutral Milk Hotel - Two Headed Boy (cavetown cover),2017-04-21T16:08:11Z,169545,9403,693
Ugly - Switch Live ft. cavetown,2017-04-16T12:51:40Z,29535,2235,162
Kinder Egg Unboxing,2017-04-14T17:49:13Z,78796,6610,505
"A Song And A Chat #4 (Dysphoric, Merch Announcement, and my campaign to Get Rid of the Sun)",2017-04-10T00:28:27Z,141404,13355,1377
Cavemail Episode 4 (A Pen Pal for Caspar!),2017-04-02T15:59:24Z,67260,5645,537
cavetown Live: Cambridge Band Competition at the Portland Arms,2017-03-22T15:36:03Z,118230,8945,928
Cavemail Episode 3 (Shakespeare Friend),2017-03-18T18:33:54Z,95945,8325,665
Switch - Ugly (ukulele cover),2017-03-08T18:35:31Z,267961,13687,787
A Darn Tootin' Good Time With My Friends,2017-03-07T21:24:31Z,165457,13432,959
Cavemail Episode 2 (Biiiig Long video),2017-03-07T20:33:39Z,48853,4344,377
Pack Vs Pack - Unboxing an Entire Sun&Moon Booster Box with Turtle Boi,2017-02-25T11:09:22Z,33958,3283,284
Cavemail Episode 1 (I'm a Special Boy),2017-02-15T09:54:42Z,68053,7007,474
Anxiety Disorder LIFE HACKS (Advice #3),2017-02-07T21:24:03Z,190949,20061,1214
Playing Pokémon Omega Ruby!!!,2017-01-27T21:06:20Z,36219,3129,333
cavetown Live at Hills Gigs 2017 (A Successful Show!!),2017-01-26T23:06:38Z,118923,9931,995
A Song And A Chat #3 (Teen Suicide cover + Crazyyy sledding FLIP stunt),2017-01-06T07:32:58Z,82931,7997,901
spookyghostboy - Piece of My Heart (cavetown cover),2016-12-08T16:41:34Z,102443,7499,717
"Chameleon Facts 2, Talking about Chameleon Care",2016-11-29T21:14:48Z,397550,22581,1430
My Animal Crossing New Leaf Town!,2016-11-01T19:45:10Z,58169,5686,475
Thank You!!,2016-10-24T18:06:41Z,34643,4786,534
Krue sent me gifts!!!,2016-09-14T20:56:00Z,24000,2480,318
cavetown Live at Sounds Around the Corner 2016,2016-09-06T14:30:18Z,58773,4570,646
More advice from Lizard Dad (Advice #2),2016-08-14T02:07:47Z,72652,6100,611
Ed Sheeran - Thinking Out Loud (Cover),2016-08-06T17:45:52Z,277647,18895,1730
Coming Soon...,2016-08-05T18:56:00Z,28582,2837,304
Floral and Fading - Pierce the Veil (cavetown cover),2016-08-01T18:11:42Z,276923,18586,1474
My Advice For You (Advice #1),2016-07-17T07:18:37Z,74193,6881,552
"Oyster, Turtle, and KK Slidr go to Jump Warehouse",2016-06-04T20:51:56Z,54058,4447,455
Tøp - Slowtown (Uke Cover) + Chameleon,2016-05-17T09:06:08Z,528905,39269,2894
Stories about some things that have happened to me,2016-04-11T21:00:54Z,148192,15770,903
A Song And A Chat #2 (About Reptiles),2016-03-10T22:26:29Z,71416,6555,
The Libertines - You're my Waterloo (Ukulele cover),2016-02-07T21:30:34Z,333922,13095,988
Me answering questions (+ chameleon),2016-01-30T00:01:27Z,131174,10070,1108
Love Yourself by Justin Bieber (Ukulele Cover),2016-01-08T01:17:53Z,1928445,69981,3189
cavetown - banana bread (Official Music Video),2015-12-14T23:59:13Z,772592,27750,1503
cavetown - Hug all ur friends (Extended Version),2015-12-07T02:48:23Z,3539862,96350,5215
Tear In My Heart - twenty one pilots (Ukulele Cover),2015-11-07T22:06:08Z,1312295,74829,3580
Small Bump - Ed Sheeran (Acoustic Cover),2015-10-11T17:49:14Z,443723,19128,1332
Dog reviews (Also dyeing my hair),2015-09-09T20:24:33Z,129763,10541,532
Chameleon Facts,2015-08-30T10:17:21Z,429328,24486,964
New house!,2015-08-12T09:37:21Z,103683,8395,493
The Judge by twenty one pilots (Ukulele Cover),2015-08-02T13:01:34Z,5150600,301495,18786
Robin (cavetown) live ukulele set at Cambridge Junction,2015-07-30T08:41:48Z,211012,17631,1674
I Can't Help Falling in Love with You - Elvis Presley (twenty one pilots version),2015-07-07T18:38:10Z,1470566,80182,3833
A Song And A Chat #1 (Lov Song + Q&A),2015-05-30T11:32:57Z,176795,8350,547
House of Gold - twenty one pilots (Cover),2015-01-12T23:30:03Z,1327703,70010,2416
Ur life is a sketchbook,2014-12-06T17:07:36Z,111255,15034,718
I'm low on gas and you need a jacket (Acoustic Cover),2014-11-08T14:28:40Z,874027,34232,2577
RADICAL puns !!!,2014-08-02T19:37:34Z,187432,20126,1069
Segue,2014-04-26T18:18:01Z,137489,9114,745
- Dumb Video -,2014-01-17T21:26:20Z,191584,14636,1072
- Haunted Lullaby -,2013-10-23T17:40:53Z,295433,16372,1142
