Video_Title,Video_PublishDate,Video_Views,Video_Likes,Video_Comments
Coldplay X Selena Gomez - Let Somebody Go (Behind The Scenes),2022-02-14T17:00:30Z,742644,59712,2840
SELENA GOMEZ - Artist Spotlight Stories,2021-09-15T16:00:10Z,4980016,171219,10437
Selena Gomez Surprises Melissa Alatorre for A Rare Beauty Makeover | #BeautyFest,2021-05-24T23:14:48Z,1999061,133791,5760
Selena Gomez x BLACKPINK - Ice Cream (Behind The Scenes),2020-09-18T17:51:13Z,16898312,1033649,19169
THE BROKEN HEARTS GALLERY - Final Trailer,2020-09-07T16:06:19Z,609940,50330,2598
Selena Gomez - This is the Year (Official Premiere Event),2020-08-10T16:32:06Z,3309597,257643,11187
Selena Gomez - Boyfriend (Beats by Dre’s Beat x Beat: Inside Out),2020-05-20T17:03:57Z,1193986,71838,2890
Selena Gomez - Boyfriend (Doll Version),2020-04-29T16:04:08Z,2536868,169297,10133
Selena Gomez - Zane Lowe & Apple Music Rare Interview,2020-01-11T17:58:45Z,2414380,95479,4855
Selena Gomez - Rare (Official Extended Album Trailer),2019-12-12T17:01:34Z,2301881,228748,7712
Selena Gomez - Official Album Trailer,2019-11-21T19:03:03Z,1292412,167041,5314
Selena Gomez - Lose You To Love Me (Official Lyrics),2019-10-31T19:57:01Z,2628756,245335,4683
Selena Gomez - Back To You (Lyric Video),2018-05-10T16:00:11Z,139659738,1518635,47494
Selena Gomez - REVIVAL Revealed,2015-10-08T15:59:16Z,1162925,19639,1240
Selena Gomez - REVIVAL Event,2015-09-17T13:43:51Z,249318,12779,301
Selena Gomez - REVIVAL Event,2015-08-27T22:31:31Z,497875,15354,417
My AMA Diary,2014-12-13T00:10:16Z,7421604,152157,4843
Selena Gomez Verizon Holiday Card,2013-11-29T15:18:36Z,387875,7968,411
Searching,2013-11-12T17:56:53Z,1467296,29967,1938
Selena Gomez - Slow Down Tour Video,2013-10-31T18:21:46Z,1681379,40424,1621
Stars Dance Tour Time-lapse,2013-10-07T17:51:12Z,349516,9306,1007
On The Set Of Getaway,2013-08-29T18:32:28Z,613833,9897,722
Power Plant Destruction,2013-08-21T15:56:52Z,211941,6013,490
Behind the Scenes on the Set of Getaway,2013-08-01T16:49:10Z,409640,11351,1155
BIRTHDAY,2013-07-22T07:00:17Z,17121263,295149,31685
Selena Gomez - Undercover (STARS DANCE preview - 10 of 11),2013-07-16T16:40:02Z,283005,7219,316
Selena Gomez - Love Will Remember (STARS DANCE preview - 11 of 11),2013-07-16T16:40:02Z,281597,7257,332
Selena Gomez - Write Your Name (STARS DANCE preview - 9 of 11),2013-07-15T22:23:33Z,277292,8049,475
Selena Gomez - B.E.A.T. (STARS DANCE preview - 8 of 11),2013-07-15T21:51:27Z,292386,7187,478
Selena Gomez - Save The Day (STARS DANCE preview - 7 of 11),2013-07-15T19:49:45Z,281086,7077,344
Selena Gomez - Forget Forever (STARS DANCE preview - 6 of 11),2013-07-15T19:30:29Z,351908,8183,453
Selena Gomez - Come & Get It (STARS DANCE preview - 5 of 11),2013-07-15T18:47:03Z,359306,8221,270
Selena Gomez - Like A Champion (STARS DANCE preview - 4 of 11),2013-07-15T18:21:03Z,275553,7482,462
Selena Gomez - Stars Dance (STARS DANCE preview - 3 of 11),2013-07-15T17:40:58Z,288933,8117,414
Selena Gomez - Slow Down (STARS DANCE preview - 2 of 11),2013-07-15T17:32:38Z,339880,7803,307
Selena Gomez - Birthday (STARS DANCE preview - 1 of 11),2013-07-15T17:32:23Z,361345,9232,601
"""Come And Get It"" Number One!!",2013-07-01T18:01:59Z,1013469,35815,5408
Selena Gomez -- Stars Dance -- Available 7/23,2013-06-03T23:59:55Z,515541,12399,811
"#selenalivechat -- Monday June 3, 4pm PT!",2013-06-03T23:55:06Z,763156,24961,633
"#selenalivechat -- Monday June 3, 4pm PST!",2013-05-31T21:11:58Z,414933,8015,1777
If You're Ready!,2013-05-15T18:01:33Z,2834762,50317,2936
Selena Gomez - Stars Dance Tour 2013,2013-04-15T18:12:42Z,529676,10559,2301
Me and My Girls... and Gweny,2013-04-12T18:11:25Z,1504203,31121,1832
"""Come & Get It"" Listen Early!",2013-04-06T20:05:34Z,1447090,30884,2326
Selena Gomez - Come & Get It Teaser Part 2,2013-04-04T21:06:20Z,2805132,26958,4441
Selena Gomez - Come & Get It Teaser,2013-04-01T19:39:31Z,1865083,16656,3220
Everybody Knows,2013-03-09T21:52:44Z,7325271,109235,
Me and my girls!,2012-12-13T01:38:48Z,6777869,140539,9539
Surprise Kmart DOL Shopping Event,2012-11-29T00:03:41Z,528263,7391,1352
Kmart/DOL Back To School Commercial,2012-08-14T21:18:29Z,1668498,13198,1617
Behind The Scenes Kmart Dream Out Loud Fall Collection Commercial Shoot,2012-07-20T17:31:01Z,472720,5546,933
Commercial For Selena Gomez's Debut Fragrance,2012-06-26T22:01:11Z,2924124,28234,5164
Dream Out Loud Twitter Contest,2012-05-02T21:36:30Z,777362,5806,1000
#askSelena,2012-04-08T00:42:03Z,1894877,36713,11108
Thank You Latin America,2012-03-16T02:12:15Z,597978,8798,1609
Selena Gomez - Hit The Lights Remix,2012-02-17T05:59:38Z,1654224,14037,2777
Behind the Scenes Dream Out Loud Photoshoot,2012-01-26T22:15:42Z,1787704,13769,1801
Post Card on the Run Sweepstakes,2011-12-15T15:59:11Z,1231706,7670,2006
Help decide Selena's new fragrance,2011-12-05T23:56:18Z,935000,6920,1515
Dream Out Loud Contest,2011-10-25T18:21:55Z,379500,3464,546
"""Love You Like A Love Song (Remix by Dave Aude)""",2011-10-21T17:27:48Z,3746644,15316,1733
MTV EMA 2011 Promo,2011-10-19T18:03:13Z,14164047,160031,22692
We Own The Night: Middle of Nowhere,2011-09-19T23:36:25Z,14410479,148445,11123
We Own The Night: Dream Out Loud!,2011-08-31T20:03:43Z,4738265,27511,5124
We Own The Night: The Voice,2011-08-24T18:23:43Z,3434760,28635,4048
We Own The Night: Love My Fans!,2011-08-15T20:11:26Z,3066087,19853,3417
HMV CD signing,2011-08-10T16:49:25Z,431767,4773,1062
We Own The Night: Teen Choice,2011-08-10T03:23:54Z,3952428,36068,5587
We Own The Night: 1st Show!,2011-08-01T16:59:24Z,21527148,367175,27282
Who Says Flipbook 2,2011-07-22T14:40:45Z,631750,7345,2516
Selena live chat from YouTube's offices,2011-07-01T19:45:51Z,380167,3219,999
Meeting Shia,2011-06-28T21:25:11Z,12023544,70495,18201
"Selena talks about ""Outlaw""",2011-06-24T13:48:08Z,356678,2229,245
"Selena on ""That's More Like It""",2011-06-24T13:40:40Z,242218,1973,259
MyFlipbook with Selena Gomez,2011-06-23T18:29:52Z,300262,2741,335
