,Video_Title,Video_PublishDate,Video_Views,Video_Likes,Video_Comments,Group,Channel_name,Subscribers,Comments_rate,Likes_rate,Views_rate
2308,BLACKPINK - 'BLACKPINK DIARIES' EP.16,2019-10-27T01:00:02Z,5069963.0,373359.0,15771.0,famed,BLACKPINK,74100000,0.0212834008097166,0.5038582995951416,6.8420553306342775
2309,BLACKPINK - ALBUM 「KILL THIS LOVE -JP Ver.-」TEASER,2019-10-17T07:00:06Z,2169185.0,233728.0,9268.0,famed,BLACKPINK,74100000,0.012507422402159242,0.3154224021592443,2.927375168690958
2310,BLACKPINK - 'BLACKPINK DIARIES' EP.15,2019-09-29T03:00:02Z,4669322.0,341663.0,13500.0,famed,BLACKPINK,74100000,0.01821862348178138,0.46108367071524964,6.301379217273954
2311,BLACKPINK - 'BLACKPINK DIARIES' EP.14,2019-09-08T01:00:00Z,4067258.0,284888.0,9615.0,famed,BLACKPINK,74100000,0.012975708502024293,0.3844642375168691,5.488877192982456
2312,BLACKPINK - 2019 BLACKPINK'S SUMMER DIARY [IN HAWAII] PREVIEW,2019-08-30T05:00:05Z,2666189.0,257787.0,8103.0,famed,BLACKPINK,74100000,0.010935222672064777,0.3478906882591093,3.598095816464238
2313,BLACKPINK  - 2019 PRIVATE STAGE [Chapter 1] PROMOTION VIDEO,2019-08-23T07:00:03Z,1137721.0,134372.0,4376.0,famed,BLACKPINK,74100000,0.0059055330634278005,0.1813387314439946,1.5353859649122807
2314,BLACKPINK - 2019 PRIVATE STAGE [Chapter 1] MESSAGE VIDEO,2019-08-21T06:00:04Z,1233924.0,143824.0,5578.0,famed,BLACKPINK,74100000,0.007527665317139001,0.1940944669365722,1.6652145748987854
2315,BLACKPINK - 'BLACKPINK DIARIES' EP.13,2019-08-18T01:00:01Z,5818015.0,413348.0,14286.0,famed,BLACKPINK,74100000,0.01927935222672065,0.5578245614035088,7.851572199730095
2316,BLACKPINK - 3 YEAR DEBUT ANNIVERSARY,2019-08-08T11:00:04Z,4813134.0,776163.0,40699.0,famed,BLACKPINK,74100000,0.05492442645074224,1.0474534412955465,6.495457489878542
2317,BLACKPINK - 2019 WORLD TOUR with KIA x STINGER,2019-08-07T06:00:04Z,8141907.0,877168.0,35435.0,famed,BLACKPINK,74100000,0.04782051282051282,1.1837624831309042,10.98772874493927
2318,BLACKPINK - 2018 TOUR [IN YOUR AREA] SEOUL DVD,2019-07-30T07:00:08Z,1182489.0,139834.0,5300.0,famed,BLACKPINK,74100000,0.007152496626180836,0.18870985155195683,1.5958016194331983
2319,BLACKPINK - 'BLACKPINK DIARIES' EP.12,2019-07-28T01:00:01Z,3427967.0,281139.0,9500.0,famed,BLACKPINK,74100000,0.01282051282051282,0.37940485829959514,4.626136302294197
2320,BLACKPINK - 'BLACKPINK DIARIES' EP.11,2019-07-13T01:00:00Z,4453026.0,328938.0,12574.0,famed,BLACKPINK,74100000,0.016968960863697705,0.4439109311740891,6.009481781376518
2321,BLACKPINK - 'PHOTOBOOK -LIMITED EDITION-' FAN SIGNING DAY IN YOUNGDEUNGPO,2019-07-12T09:00:24Z,3811378.0,292327.0,10154.0,famed,BLACKPINK,74100000,0.01370310391363023,0.39450337381916323,5.143560053981107
2322,BLACKPINK - 'BLACKPINK DIARIES' EP.10,2019-06-23T01:00:03Z,4720796.0,356819.0,14919.0,famed,BLACKPINK,74100000,0.0201336032388664,0.48153711201079624,6.370844804318489
2323,BLACKPINK - 'BLACKPINK DIARIES' EP.9,2019-05-19T01:00:00Z,6074745.0,373387.0,13687.0,famed,BLACKPINK,74100000,0.01847098515519568,0.5038960863697706,8.198036437246964
2324,BLACKPINK - 'BLACKPINK DIARIES' EP.8,2019-05-05T03:00:00Z,8799985.0,508683.0,13745.0,famed,BLACKPINK,74100000,0.018549257759784075,0.6864817813765183,11.875823211875844
2325,BLACKPINK - 'BLACKPINK DIARIES' EP.7,2019-04-27T01:00:01Z,7074293.0,422276.0,11457.0,famed,BLACKPINK,74100000,0.01546153846153846,0.5698731443994601,9.546954116059378
2326,BLACKPINK - 'BLACKPINK DIARIES' EP.6,2019-04-21T01:00:04Z,6270075.0,361654.0,11675.0,famed,BLACKPINK,74100000,0.015755735492577597,0.4880620782726046,8.461639676113359
2327,BLACKPINK - 'BLACKPINK DIARIES' EP.5,2019-04-20T01:00:02Z,7483997.0,430375.0,10952.0,famed,BLACKPINK,74100000,0.014780026990553304,0.5808029689608637,10.099860998650472
2328,BLACKPINK - 'Don't Know What To Do' DANCE PRACTICE VIDEO (MOVING VER.),2019-04-16T00:00:01Z,261076110.0,3802199.0,113047.0,famed,BLACKPINK,74100000,0.1525600539811066,5.131172739541161,352.32943319838057
2329,BLACKPINK - ‘Kill This Love’ 0414 SBS Inkigayo,2019-04-14T09:25:34Z,105074234.0,2126240.0,54281.0,famed,BLACKPINK,74100000,0.07325371120107962,2.869419703103914,141.80058569500676
2330,BLACKPINK - JISOO 'Don't Know What To Do' FOCUSED CAMERA,2019-04-13T00:00:02Z,9341980.0,446595.0,15710.0,famed,BLACKPINK,74100000,0.021201079622132253,0.6026923076923077,12.607260458839406
2331,BLACKPINK - JENNIE 'Don't Know What To Do' FOCUSED CAMERA,2019-04-12T00:00:00Z,10855305.0,420943.0,11387.0,famed,BLACKPINK,74100000,0.015367071524966263,0.5680742240215925,14.649534412955465
2332,BLACKPINK - LISA 'Kill This Love' FOCUSED CAMERA,2019-04-11T00:00:01Z,19762731.0,961587.0,25964.0,famed,BLACKPINK,74100000,0.035039136302294195,1.2976882591093117,26.670352226720652
2333,BLACKPINK - ROSÉ 'Kill This Love' FOCUSED CAMERA,2019-04-10T00:00:04Z,16030025.0,738186.0,23734.0,famed,BLACKPINK,74100000,0.03202968960863698,0.9962024291497975,21.63296221322537
2334,BLACKPINK - 'Kill This Love' DANCE PRACTICE VIDEO (MOVING VER.),2019-04-09T00:00:04Z,437721799.0,5693718.0,167365.0,famed,BLACKPINK,74100000,0.22586369770580295,7.68382995951417,590.717677462888
2335,BLACKPINK - ‘Kill This Love’ 0407 SBS Inkigayo,2019-04-07T08:43:23Z,47836388.0,1672885.0,46639.0,famed,BLACKPINK,74100000,0.06294062078272605,2.257604588394062,64.5565290148448
2336,BLACKPINK - ‘Don't Know What To Do’ 0407 SBS Inkigayo,2019-04-07T08:42:59Z,61052335.0,1597348.0,47221.0,famed,BLACKPINK,74100000,0.06372604588394062,2.1556653171390012,82.39181511470986
2337,BLACKPINK - 'Kill This Love' M/V MAKING FILM,2019-04-06T00:00:02Z,61405540.0,2317562.0,43993.0,famed,BLACKPINK,74100000,0.059369770580296896,3.1276140350877197,82.86847503373819
2338,BLACKPINK - 'Kill This Love' M/V,2019-04-04T14:58:45Z,1575221978.0,22603190.0,2411852.0,famed,BLACKPINK,74100000,3.2548609986504724,30.503630229419702,2125.8056383265857
2339,BLACKPINK - 'Kill This Love' M/V Teaser,2019-04-03T00:00:00Z,59183568.0,2504881.0,118701.0,famed,BLACKPINK,74100000,0.1601902834008097,3.3804062078272605,79.86986234817813
2340,BLACKPINK - 'KILL THIS LOVE' ROSÉ TEASER VIDEO,2019-04-02T04:00:02Z,13530250.0,616008.0,14369.0,famed,BLACKPINK,74100000,0.019391363022941973,0.8313198380566801,18.259446693657218
2341,BLACKPINK - 'KILL THIS LOVE' JISOO TEASER VIDEO,2019-04-02T00:00:00Z,10301440.0,668118.0,15860.0,famed,BLACKPINK,74100000,0.021403508771929824,0.9016437246963562,13.902078272604587
2342,BLACKPINK - 'KILL THIS LOVE' JENNIE TEASER VIDEO,2019-04-01T07:00:00Z,10555811.0,685146.0,19534.0,famed,BLACKPINK,74100000,0.026361673414304995,0.9246234817813765,14.245358974358973
2343,BLACKPINK - 'KILL THIS LOVE' LISA TEASER VIDEO,2019-04-01T04:00:05Z,13754078.0,923243.0,41618.0,famed,BLACKPINK,74100000,0.05616464237516869,1.2459419703103913,18.561508771929823
2344,BLACKPINK - 'BLACKPINK DIARIES' EP.4,2019-03-31T01:00:02Z,5711270.0,349290.0,12652.0,famed,BLACKPINK,74100000,0.017074224021592442,0.4713765182186235,7.707516869095817
2345,BLACKPINK - 'BLACKPINK DIARIES' EP.3,2019-03-17T05:00:01Z,10142703.0,565279.0,19348.0,famed,BLACKPINK,74100000,0.026110661268556004,0.762859649122807,13.68785829959514
2346,"LIVE DVD & Blu-ray “BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""” TRAILER",2019-03-04T02:00:06Z,2309962.0,152803.0,5979.0,famed,BLACKPINK,74100000,0.008068825910931174,0.20621187584345477,3.117357624831309
2347,BLACKPINK - 'BLACKPINK DIARIES' EP.2,2019-03-01T01:00:01Z,6413198.0,356760.0,13274.0,famed,BLACKPINK,74100000,0.017913630229419705,0.4814574898785425,8.654788124156546
2348,BLACKPINK - 'BLACKPINK DIARIES' EP.1,2019-02-16T07:00:01Z,9209380.0,549815.0,22802.0,famed,BLACKPINK,74100000,0.030771929824561405,0.7419905533063428,12.428313090418355
2349,ROSÉ - 'EYES CLOSED (Halsey)' COVER,2019-02-10T15:00:10Z,32897210.0,1870941.0,119860.0,famed,BLACKPINK,74100000,0.1617543859649123,2.5248866396761134,44.39569500674764
2350,JENNIE - 'SOLO' DIARY LAST SPECIAL EPISODE,2018-12-28T05:00:05Z,3798140.0,183476.0,6605.0,famed,BLACKPINK,74100000,0.008913630229419704,0.2476059379217274,5.125695006747638
2351,JENNIE - 'SOLO' DIARY EP.5-2,2018-12-27T05:40:07Z,6448707.0,290480.0,8631.0,famed,BLACKPINK,74100000,0.011647773279352226,0.39201079622132257,8.70270850202429
2352,JENNIE - 'SOLO' DIARY EP.5-1,2018-12-26T05:00:05Z,11148652.0,510230.0,10316.0,famed,BLACKPINK,74100000,0.013921727395411606,0.6885695006747639,15.045414304993251
2353,BLACKPINK - 'SOLO' + '뚜두뚜두(DDU-DU DDU-DU)' + 'FOREVER YOUNG' in 2018 SBS Gayodaejun,2018-12-26T00:49:10Z,325395667.0,5477581.0,202352.0,famed,BLACKPINK,74100000,0.27307962213225373,7.39214709851552,439.13045479082325
2354,JENNIE - 'SOLO' DIARY EP.4-3,2018-12-22T00:00:00Z,4057884.0,182848.0,5052.0,famed,BLACKPINK,74100000,0.0068178137651821865,0.24675843454790825,5.476226720647773
2355,JENNIE - 'SOLO' DIARY EP.4-2,2018-12-20T00:00:00Z,2922615.0,153956.0,4362.0,famed,BLACKPINK,74100000,0.0058866396761133605,0.20776788124156545,3.9441497975708497
2356,JENNIE - 'SOLO' DIARY EP.4-1,2018-12-18T00:00:01Z,7512261.0,323571.0,6445.0,famed,BLACKPINK,74100000,0.00869770580296896,0.43666801619433204,10.138004048582996
2357,JENNIE - ‘SOLO’ 1216 SBS Inkigayo : NO.1 OF THE WEEK,2018-12-16T09:05:16Z,4741308.0,216822.0,7754.0,famed,BLACKPINK,74100000,0.010464237516869096,0.2926072874493927,6.398526315789474
