Video_Title,Video_PublishDate,Video_Views,Video_Likes,Video_Comments
Official music video for “Lost” off the new album ‘JORDI’ out now,2021-06-18T17:47:43Z,390981,16457,246
‘JORDI’ Inspired NFTs available till 11:59pm tomorrow. Check them out  at: Yellowheart.io,2021-06-17T22:05:07Z,162217,5948,97
“Beautiful Mistakes” BTS,2021-05-20T21:06:31Z,313709,17777,1611
"American Express UNSTAGED: Maroon 5 | Tuesday, March 30th - TEASER",2021-03-29T18:39:00Z,170603,6497,589
Maroon 5 - Beautiful Mistakes ft. Megan Thee Stallion (Official Lyric Video),2021-03-03T17:01:18Z,5242346,114592,6360
Maroon 5 • VEVEY FOREVER • Making 'Hands All Over',2020-04-25T20:58:31Z,776850,17795,865
Maroon 5 2020 Official Tour Teaser #2,2020-01-06T19:22:37Z,358179,11004,0
"""Memories"" - Covers (Tribute Music Video)",2019-12-29T17:00:02Z,521181,35989,1673
Maroon 5 2020 Tour Teaser,2019-12-04T13:45:13Z,143913,8237,0
VISIONS PT: 2 - ASIA,2019-06-03T17:21:48Z,157992,7633,499
Maroon 5 - ROAD TO SUPER BOWL - PT.2,2019-02-16T19:20:31Z,276114,10692,557
Maroon 5 - ROAD TO SUPER BOWL - PT.2 (PREVIEW),2019-02-03T22:34:26Z,285586,14565,735
Maroon 5 - ROAD TO SUPER BOWL - PT.1,2019-01-31T16:59:58Z,281516,15280,891
VISIONS PT: 1 - USA,2018-08-28T15:26:57Z,308681,15469,612
Blake Shelton surprises a fan inspired by his music while in foster care.,2018-08-15T16:02:54Z,,,157
Kelly Clarkson crashes a fan’s wedding for the first dance.,2018-08-15T16:02:23Z,,,146
Snoop Dogg surprises a young father who is working to turn his life around.,2018-08-15T16:01:51Z,,,193
Charlie Puth gives a pop up performance for fan on her 17th birthday.,2018-08-15T16:01:17Z,,,114
Bad Bunny pays it back to a deaf fan who loves to dance.,2018-08-15T16:00:39Z,,,390
Fifth Harmony surprises a remarkable fan and her wheelchair dance group.,2018-08-15T16:00:07Z,,,201
A$AP Ferg drops in on a deserving NYC public school teacher.,2018-08-15T15:59:33Z,,,305
Maroon 5 surprise a teen for the party of the year!,2018-08-15T15:58:48Z,274321083,1217755,26649
Blake Shelton - Country Music Fans are The Best,2018-08-15T15:45:01Z,,,28
Charlie Puth - Piano Lesson Interrupted,2018-08-15T15:45:01Z,,,104
Maroon 5 - Challenging Your Fans,2018-08-15T15:45:01Z,,645,28
Kelly Clarkson - Beating Blake and Adam,2018-08-15T15:45:01Z,,,1
Fifth Harmony - Surprise Performance at the Chinese Theater,2018-08-15T15:45:01Z,,,9
A$AP Ferg - Music as Autobiography,2018-08-15T15:45:01Z,,,5
Fifth Harmony - First Moments of Fame,2018-08-15T15:45:01Z,,,7
Snoop Dogg - About The Music,2018-08-15T15:45:01Z,,,34
Kelly Clarkson - Piece by Piece,2018-08-15T15:45:01Z,,,15
A$AP Ferg - Intent,2018-08-15T15:45:01Z,,,5
Charlie Puth - Perfect Pitch,2018-08-15T15:45:01Z,,,57
A$AP Ferg - Fashion First,2018-08-15T15:45:01Z,,,7
Kelly Clarkson - Fans and Idols,2018-08-15T15:45:01Z,,,4
Blake Shelton - Playing Dive Bars and Small Shows,2018-08-15T15:45:00Z,,,3
Fifth Harmony - Spilling The Secrets,2018-08-15T15:45:00Z,,,13
Maroon 5 - Crashing Weddings,2018-08-15T15:45:00Z,,2231,43
Bad Bunny - To be a Dreamer,2018-08-15T15:45:00Z,,,12
